method,image_index,crop_ratio,repeat,protected_bits,raw_ber,raw_bit_accuracy,detection_success,exact_decode_success,ecc_corrected_success,schema,logit_mean,logit_abs_mean
TrustMark P,11,30%,3,100,0.34,0.6599999999999999,0,0,0,-1,0.04954815283417702,0.5780375003814697
TrustMark P,11,30%,4,100,0.2,0.8,0,0,0,-1,0.10502424091100693,2.611102819442749
TrustMark P,12,100%,0,100,0.0,1.0,1,1,1,1,0.6973850727081299,10.738409042358398
TrustMark P,12,100%,1,100,0.0,1.0,1,1,1,1,0.6973850727081299,10.738409042358398
TrustMark P,12,100%,2,100,0.0,1.0,1,1,1,1,0.6973850727081299,10.738409042358398
TrustMark P,12,100%,3,100,0.0,1.0,1,1,1,1,0.6973850727081299,10.738409042358398
TrustMark P,12,100%,4,100,0.0,1.0,1,1,1,1,0.6973850727081299,10.738409042358398
TrustMark P,12,70%,0,100,0.0,1.0,1,1,1,1,0.6359152793884277,6.876687526702881
TrustMark P,12,70%,1,100,0.0,1.0,1,1,1,1,0.49280208349227905,7.922769546508789
TrustMark P,12,70%,2,100,0.0,1.0,1,1,1,1,0.4790689945220947,8.830778121948242
TrustMark P,12,70%,3,100,0.0,1.0,1,1,1,1,0.35580503940582275,7.197857856750488
TrustMark P,12,70%,4,100,0.0,1.0,1,1,1,1,0.3689899742603302,8.091571807861328
TrustMark P,12,50%,0,100,0.03,0.97,1,1,1,1,0.3834321200847626,4.436398983001709
TrustMark P,12,50%,1,100,0.04,0.96,0,0,0,-1,0.18220846354961395,4.257299423217773
TrustMark P,12,50%,2,100,0.06,0.94,0,0,0,-1,0.06712456047534943,4.068780422210693
TrustMark P,12,50%,3,100,0.08,0.92,0,0,0,-1,0.14120283722877502,3.6065738201141357
TrustMark P,12,50%,4,100,0.06,0.94,0,0,0,-1,0.15234367549419403,4.447895050048828
TrustMark P,12,40%,0,100,0.08,0.92,0,0,0,-1,0.14310340583324432,3.1659815311431885
TrustMark P,12,40%,1,100,0.08,0.92,0,0,0,-1,0.07346352934837341,2.810575008392334
TrustMark P,12,40%,2,100,0.44,0.56,0,0,0,-1,0.05942443013191223,0.5547242760658264
TrustMark P,12,40%,3,100,0.12,0.88,0,0,0,-1,0.1516394168138504,3.036792278289795
TrustMark P,12,40%,4,100,0.1,0.9,0,0,0,-1,0.0923163890838623,2.913698196411133
TrustMark P,12,30%,0,100,0.35,0.65,0,0,0,-1,-0.018373295664787292,0.28486883640289307
TrustMark P,12,30%,1,100,0.18,0.8200000000000001,0,0,0,-1,0.12050952762365341,2.416299819946289
TrustMark P,12,30%,2,100,0.17,0.83,0,0,0,-1,-0.017652159556746483,2.049698829650879
TrustMark P,12,30%,3,100,0.26,0.74,0,0,0,-1,-0.008164901286363602,0.4218290448188782
TrustMark P,12,30%,4,100,0.21,0.79,0,0,0,-1,0.18384088575839996,2.2703778743743896
TrustMark P,13,100%,0,100,0.02,0.98,1,1,1,1,0.154137521982193,7.368465423583984
TrustMark P,13,100%,1,100,0.02,0.98,1,1,1,1,0.154137521982193,7.368465423583984
TrustMark P,13,100%,2,100,0.02,0.98,1,1,1,1,0.154137521982193,7.368465423583984
TrustMark P,13,100%,3,100,0.02,0.98,1,1,1,1,0.154137521982193,7.368465423583984
TrustMark P,13,100%,4,100,0.02,0.98,1,1,1,1,0.154137521982193,7.368465423583984
TrustMark P,13,70%,0,100,0.02,0.98,1,1,1,1,0.21033790707588196,4.126058578491211
TrustMark P,13,70%,1,100,0.04,0.96,1,1,1,1,0.2388109266757965,5.0858473777771
TrustMark P,13,70%,2,100,0.03,0.97,1,1,1,1,0.4823029339313507,5.573824882507324
TrustMark P,13,70%,3,100,0.05,0.95,1,1,1,1,0.2713632881641388,4.5269365310668945
TrustMark P,13,70%,4,100,0.04,0.96,1,1,1,1,0.35310158133506775,4.984096527099609
TrustMark P,13,50%,0,100,0.12,0.88,0,0,0,-1,-0.030560195446014404,2.886406660079956
TrustMark P,13,50%,1,100,0.14,0.86,0,0,0,-1,0.05925922095775604,2.5956943035125732
TrustMark P,13,50%,2,100,0.16,0.84,0,0,0,-1,0.01628192886710167,2.5233631134033203
TrustMark P,13,50%,3,100,0.08,0.92,0,0,0,-1,0.10742475837469101,2.2099199295043945
TrustMark P,13,50%,4,100,0.16,0.84,0,0,0,-1,0.1789676994085312,2.6303036212921143
TrustMark P,13,40%,0,100,0.14,0.86,0,0,0,-1,-0.021402716636657715,2.0189402103424072
TrustMark P,13,40%,1,100,0.15,0.85,0,0,0,-1,0.2048029750585556,2.3420963287353516
TrustMark P,13,40%,2,100,0.44,0.56,0,0,0,-1,0.10033585876226425,0.35127705335617065
TrustMark P,13,40%,3,100,0.09,0.91,0,0,0,-1,0.10776161402463913,2.2892580032348633
TrustMark P,13,40%,4,100,0.12,0.88,0,0,0,-1,0.20964330434799194,2.221036911010742
TrustMark P,13,30%,0,100,0.42,0.5800000000000001,0,0,0,-1,0.028189487755298615,0.2807987928390503
TrustMark P,13,30%,1,100,0.3,0.7,0,0,0,-1,0.08202876895666122,1.3735287189483643
TrustMark P,13,30%,2,100,0.2,0.8,0,0,0,-1,-0.05695382133126259,1.1544607877731323
TrustMark P,13,30%,3,100,0.37,0.63,0,0,0,-1,0.07482490688562393,0.29948559403419495
TrustMark P,13,30%,4,100,0.28,0.72,0,0,0,-1,0.04568479582667351,1.392488718032837
TrustMark P,14,100%,0,100,0.0,1.0,1,1,1,1,-1.2399349212646484,11.406087875366211
TrustMark P,14,100%,1,100,0.0,1.0,1,1,1,1,-1.2399349212646484,11.406087875366211
TrustMark P,14,100%,2,100,0.0,1.0,1,1,1,1,-1.2399349212646484,11.406087875366211
TrustMark P,14,100%,3,100,0.0,1.0,1,1,1,1,-1.2399349212646484,11.406087875366211
TrustMark P,14,100%,4,100,0.0,1.0,1,1,1,1,-1.2399349212646484,11.406087875366211
TrustMark P,14,70%,0,100,0.0,1.0,1,1,1,1,-1.2669353485107422,9.45577335357666
TrustMark P,14,70%,1,100,0.0,1.0,1,1,1,1,-1.0744390487670898,9.691795349121094
TrustMark P,14,70%,2,100,0.0,1.0,1,1,1,1,-0.7717852592468262,9.841651916503906
TrustMark P,14,70%,3,100,0.0,1.0,1,1,1,1,-1.0797559022903442,8.83002758026123
TrustMark P,14,70%,4,100,0.0,1.0,1,1,1,1,-0.7515873908996582,9.696949005126953
TrustMark P,14,50%,0,100,0.01,0.99,1,1,1,1,-0.5740423798561096,5.794817924499512
TrustMark P,14,50%,1,100,0.01,0.99,1,1,1,1,-0.2914142310619354,6.449721813201904
TrustMark P,14,50%,2,100,0.01,0.99,1,1,1,1,-0.3338581919670105,6.297205924987793
TrustMark P,14,50%,3,100,0.1,0.9,0,0,0,-1,-0.32493916153907776,3.8893396854400635
TrustMark P,14,50%,4,100,0.01,0.99,1,1,1,1,-0.2536930441856384,5.923804759979248
TrustMark P,14,40%,0,100,0.02,0.98,1,1,1,1,-0.6232039928436279,4.374795913696289
TrustMark P,14,40%,1,100,0.11,0.89,0,0,0,-1,-0.8063168525695801,2.8377790451049805
TrustMark P,14,40%,2,100,0.22,0.78,0,0,0,-1,-0.24403756856918335,0.9466792345046997
TrustMark P,14,40%,3,100,0.12,0.88,0,0,0,-1,-0.5840497016906738,2.213449716567993
TrustMark P,14,40%,4,100,0.08,0.92,0,0,0,-1,-0.47782641649246216,3.2338168621063232
TrustMark P,14,30%,0,100,0.37,0.63,0,0,0,-1,-0.06065608188509941,0.48162028193473816
TrustMark P,14,30%,1,100,0.18,0.8200000000000001,0,0,0,-1,0.036947816610336304,2.2651615142822266
TrustMark P,14,30%,2,100,0.2,0.8,0,0,0,-1,-0.26070117950439453,1.5507135391235352
TrustMark P,14,30%,3,100,0.32,0.6799999999999999,0,0,0,-1,-0.10754375159740448,0.548793613910675
TrustMark P,14,30%,4,100,0.18,0.8200000000000001,0,0,0,-1,0.15332728624343872,2.053647518157959
TrustMark P,15,100%,0,100,0.0,1.0,1,1,1,1,-0.40668579936027527,9.642182350158691
TrustMark P,15,100%,1,100,0.0,1.0,1,1,1,1,-0.40668579936027527,9.642182350158691
TrustMark P,15,100%,2,100,0.0,1.0,1,1,1,1,-0.40668579936027527,9.642182350158691
TrustMark P,15,100%,3,100,0.0,1.0,1,1,1,1,-0.40668579936027527,9.642182350158691
TrustMark P,15,100%,4,100,0.0,1.0,1,1,1,1,-0.40668579936027527,9.642182350158691
TrustMark P,15,70%,0,100,0.04,0.96,1,1,1,1,-0.005236377939581871,5.042414665222168
TrustMark P,15,70%,1,100,0.03,0.97,1,1,1,1,-0.22291919589042664,5.353243350982666
TrustMark P,15,70%,2,100,0.02,0.98,1,1,1,1,-0.4126007854938507,7.19228458404541
TrustMark P,15,70%,3,100,0.05,0.95,1,1,1,1,-0.18008103966712952,4.7514519691467285
TrustMark P,15,70%,4,100,0.02,0.98,1,1,1,1,-0.24892736971378326,6.524363994598389
TrustMark P,15,50%,0,100,0.09,0.91,0,0,0,-1,0.026345277205109596,3.0675857067108154
TrustMark P,15,50%,1,100,0.12,0.88,0,0,0,-1,-0.14738063514232635,3.595377206802368
TrustMark P,15,50%,2,100,0.09,0.91,0,0,0,-1,-0.18349027633666992,3.5939977169036865
TrustMark P,15,50%,3,100,0.1,0.9,0,0,0,-1,0.18015523254871368,3.427764892578125
TrustMark P,15,50%,4,100,0.08,0.92,0,0,0,-1,0.007141962181776762,4.117103099822998
TrustMark P,15,40%,0,100,0.17,0.83,1,0,0,3,0.036874763667583466,2.6562576293945312
TrustMark P,15,40%,1,100,0.18,0.8200000000000001,0,0,0,-1,0.2695382833480835,1.9628591537475586
TrustMark P,15,40%,2,100,0.37,0.63,0,0,0,-1,0.017423296347260475,0.5501505136489868
TrustMark P,15,40%,3,100,0.19,0.81,0,0,0,-1,0.15307331085205078,1.8853521347045898
TrustMark P,15,40%,4,100,0.16,0.84,0,0,0,-1,0.019792595878243446,2.7660815715789795
TrustMark P,15,30%,0,100,0.3,0.7,1,0,0,3,-0.01295655407011509,0.2837640643119812
TrustMark P,15,30%,1,100,0.26,0.74,0,0,0,-1,-0.013423068448901176,1.6646389961242676
TrustMark P,15,30%,2,100,0.21,0.79,0,0,0,-1,0.05865364894270897,1.2520045042037964
TrustMark P,15,30%,3,100,0.33,0.6699999999999999,0,0,0,-1,-0.01233583316206932,0.3953798711299896
TrustMark P,15,30%,4,100,0.29,0.71,0,0,0,-1,0.07695576548576355,1.4758059978485107
TrustMark P,16,100%,0,100,0.0,1.0,1,1,1,1,-0.062156420201063156,10.5066556930542
TrustMark P,16,100%,1,100,0.0,1.0,1,1,1,1,-0.062156420201063156,10.5066556930542
TrustMark P,16,100%,2,100,0.0,1.0,1,1,1,1,-0.062156420201063156,10.5066556930542
TrustMark P,16,100%,3,100,0.0,1.0,1,1,1,1,-0.062156420201063156,10.5066556930542
TrustMark P,16,100%,4,100,0.0,1.0,1,1,1,1,-0.062156420201063156,10.5066556930542
TrustMark P,16,70%,0,100,0.02,0.98,1,1,1,1,0.30101680755615234,6.470728874206543
TrustMark P,16,70%,1,100,0.04,0.96,1,1,1,1,0.3536902666091919,6.208777904510498
TrustMark P,16,70%,2,100,0.0,1.0,1,1,1,1,0.24034175276756287,7.157754898071289
TrustMark P,16,70%,3,100,0.03,0.97,1,1,1,1,0.3660939037799835,7.131100654602051
TrustMark P,16,70%,4,100,0.0,1.0,1,1,1,1,0.2083955705165863,7.61124324798584
TrustMark P,16,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.21550807356834412,4.162981033325195
TrustMark P,16,50%,1,100,0.06,0.94,1,1,1,1,0.3137374520301819,4.732278347015381
TrustMark P,16,50%,2,100,0.13,0.87,0,0,0,-1,0.3476550579071045,3.7696151733398438
TrustMark P,16,50%,3,100,0.15,0.85,0,0,0,-1,0.21531710028648376,3.9752702713012695
TrustMark P,16,50%,4,100,0.15,0.85,0,0,0,-1,0.24425819516181946,4.018933296203613
TrustMark P,16,40%,0,100,0.09,0.91,0,0,0,-1,0.017603442072868347,3.020163059234619
TrustMark P,16,40%,1,100,0.11,0.89,0,0,0,-1,0.378915935754776,3.4189043045043945
TrustMark P,16,40%,2,100,0.15,0.85,0,0,0,-1,0.17625179886817932,2.777010202407837
TrustMark P,16,40%,3,100,0.13,0.87,0,0,0,-1,0.24142205715179443,2.9814059734344482
TrustMark P,16,40%,4,100,0.14,0.86,0,0,0,-1,-0.03560663387179375,2.971957206726074
TrustMark P,16,30%,0,100,0.24,0.76,0,0,0,-1,0.11578666418790817,1.9608999490737915
TrustMark P,16,30%,1,100,0.25,0.75,0,0,0,-1,0.08229541033506393,1.9940440654754639
TrustMark P,16,30%,2,100,0.32,0.6799999999999999,0,0,0,-1,0.03658619523048401,0.558523416519165
TrustMark P,16,30%,3,100,0.19,0.81,0,0,0,-1,0.18678945302963257,2.034301996231079
TrustMark P,16,30%,4,100,0.32,0.6799999999999999,0,0,0,-1,-0.032412074506282806,0.44344502687454224
TrustMark P,17,100%,0,100,0.0,1.0,1,1,1,1,-2.088353157043457,11.557330131530762
TrustMark P,17,100%,1,100,0.0,1.0,1,1,1,1,-2.088353157043457,11.557330131530762
TrustMark P,17,100%,2,100,0.0,1.0,1,1,1,1,-2.088353157043457,11.557330131530762
TrustMark P,17,100%,3,100,0.0,1.0,1,1,1,1,-2.088353157043457,11.557330131530762
TrustMark P,17,100%,4,100,0.0,1.0,1,1,1,1,-2.088353157043457,11.557330131530762
TrustMark P,17,70%,0,100,0.0,1.0,1,1,1,1,-1.582821011543274,10.466451644897461
TrustMark P,17,70%,1,100,0.0,1.0,1,1,1,1,-1.5039294958114624,10.25517463684082
TrustMark P,17,70%,2,100,0.0,1.0,1,1,1,1,-1.4621446132659912,10.499655723571777
TrustMark P,17,70%,3,100,0.0,1.0,1,1,1,1,-1.6039236783981323,10.619550704956055
TrustMark P,17,70%,4,100,0.0,1.0,1,1,1,1,-1.7686847448349,10.699554443359375
TrustMark P,17,50%,0,100,0.0,1.0,1,1,1,1,-1.4393928050994873,7.997959613800049
TrustMark P,17,50%,1,100,0.06,0.94,0,0,0,-1,-0.6748105883598328,5.860053539276123
TrustMark P,17,50%,2,100,0.01,0.99,1,1,1,1,-0.7659777998924255,7.184546947479248
TrustMark P,17,50%,3,100,0.03,0.97,1,1,1,1,-0.6872300505638123,5.854638576507568
TrustMark P,17,50%,4,100,0.02,0.98,1,1,1,1,-0.8270001411437988,5.466684341430664
TrustMark P,17,40%,0,100,0.14,0.86,0,0,0,-1,-0.5974549055099487,3.6284003257751465
TrustMark P,17,40%,1,100,0.1,0.9,0,0,0,-1,-0.12084128707647324,4.025096893310547
TrustMark P,17,40%,2,100,0.22,0.78,0,0,0,-1,-0.2684575319290161,3.2677688598632812
TrustMark P,17,40%,3,100,0.05,0.95,1,1,1,1,-0.8739142417907715,5.066889762878418
TrustMark P,17,40%,4,100,0.06,0.94,0,0,0,-1,-0.945973813533783,4.520357608795166
TrustMark P,17,30%,0,100,0.17,0.83,0,0,0,-1,-0.41284796595573425,2.771515130996704
TrustMark P,17,30%,1,100,0.16,0.84,0,0,0,-1,-0.20893330872058868,2.941549777984619
TrustMark P,17,30%,2,100,0.25,0.75,0,0,0,-1,0.008607237599790096,0.510601818561554
TrustMark P,17,30%,3,100,0.15,0.85,0,0,0,-1,-0.17797815799713135,2.235433578491211
TrustMark P,17,30%,4,100,0.24,0.76,0,0,0,-1,-0.09367017447948456,0.6754567623138428
TrustMark P,18,100%,0,100,0.05,0.95,1,1,1,1,-0.08771225810050964,4.661990165710449
TrustMark P,18,100%,1,100,0.05,0.95,1,1,1,1,-0.08771225810050964,4.661990165710449
TrustMark P,18,100%,2,100,0.05,0.95,1,1,1,1,-0.08771225810050964,4.661990165710449
TrustMark P,18,100%,3,100,0.05,0.95,1,1,1,1,-0.08771225810050964,4.661990165710449
TrustMark P,18,100%,4,100,0.05,0.95,1,1,1,1,-0.08771225810050964,4.661990165710449
TrustMark P,18,70%,0,100,0.09,0.91,0,0,0,-1,-0.0071994466707110405,2.853518486022949
TrustMark P,18,70%,1,100,0.08,0.92,0,0,0,-1,0.10040708631277084,3.140507459640503
TrustMark P,18,70%,2,100,0.08,0.92,0,0,0,-1,0.02152576483786106,3.2084994316101074
TrustMark P,18,70%,3,100,0.05,0.95,1,1,1,1,0.04951124265789986,3.452270746231079
TrustMark P,18,70%,4,100,0.05,0.95,1,1,1,1,0.08846665173768997,3.780844211578369
TrustMark P,18,50%,0,100,0.16,0.84,0,0,0,-1,0.053569212555885315,2.1620306968688965
TrustMark P,18,50%,1,100,0.17,0.83,0,0,0,-1,0.06039445102214813,1.9425488710403442
TrustMark P,18,50%,2,100,0.13,0.87,0,0,0,-1,0.17040163278579712,1.6080058813095093
TrustMark P,18,50%,3,100,0.25,0.75,0,0,0,-1,-0.004879579413682222,1.6195825338363647
TrustMark P,18,50%,4,100,0.24,0.76,0,0,0,-1,-0.01105494238436222,1.7678532600402832
TrustMark P,18,40%,0,100,0.25,0.75,0,0,0,-1,0.08537478744983673,1.4168199300765991
TrustMark P,18,40%,1,100,0.19,0.81,0,0,0,-1,0.06850364804267883,1.4345488548278809
TrustMark P,18,40%,2,100,0.22,0.78,0,0,0,-1,0.008124119602143764,0.36753132939338684
TrustMark P,18,40%,3,100,0.2,0.8,0,0,0,-1,0.0753583163022995,1.131614327430725
TrustMark P,18,40%,4,100,0.14,0.86,0,0,0,-1,0.07163363695144653,1.3904321193695068
TrustMark P,18,30%,0,100,0.3,0.7,0,0,0,-1,0.019705509766936302,0.39108219742774963
TrustMark P,18,30%,1,100,0.37,0.63,0,0,0,-1,0.06806080788373947,0.5924023985862732
TrustMark P,18,30%,2,100,0.43,0.5700000000000001,0,0,0,-1,-0.0035934685729444027,0.06744251400232315
TrustMark P,18,30%,3,100,0.22,0.78,0,0,0,-1,-0.013835037127137184,1.0725393295288086
TrustMark P,18,30%,4,100,0.52,0.48,0,0,0,-1,-0.0032204068265855312,0.061559587717056274
TrustMark P,19,100%,0,100,0.02,0.98,1,1,1,1,-0.28181058168411255,5.546656608581543
TrustMark P,19,100%,1,100,0.02,0.98,1,1,1,1,-0.28181058168411255,5.546656608581543
TrustMark P,19,100%,2,100,0.02,0.98,1,1,1,1,-0.28181058168411255,5.546656608581543
TrustMark P,19,100%,3,100,0.02,0.98,1,1,1,1,-0.28181058168411255,5.546656608581543
TrustMark P,19,100%,4,100,0.02,0.98,1,1,1,1,-0.28181058168411255,5.546656608581543
TrustMark P,19,70%,0,100,0.17,0.83,0,0,0,-1,-0.22795513272285461,3.0378448963165283
TrustMark P,19,70%,1,100,0.15,0.85,0,0,0,-1,-0.17792536318302155,3.036590814590454
TrustMark P,19,70%,2,100,0.11,0.89,0,0,0,-1,-0.2754319906234741,3.36085844039917
TrustMark P,19,70%,3,100,0.1,0.9,0,0,0,-1,-0.2571682333946228,3.4082283973693848
TrustMark P,19,70%,4,100,0.08,0.92,0,0,0,-1,-0.21841083467006683,3.8461649417877197
TrustMark P,19,50%,0,100,0.17,0.83,0,0,0,-1,0.09553422033786774,2.0571129322052
TrustMark P,19,50%,1,100,0.13,0.87,0,0,0,-1,-0.07219366729259491,2.2302091121673584
TrustMark P,19,50%,2,100,0.17,0.83,0,0,0,-1,0.01692839153110981,2.357252836227417
TrustMark P,19,50%,3,100,0.17,0.83,0,0,0,-1,-0.021788043901324272,2.240530490875244
TrustMark P,19,50%,4,100,0.2,0.8,0,0,0,-1,-0.03713357076048851,1.9574007987976074
TrustMark P,19,40%,0,100,0.16,0.84,0,0,0,-1,-0.17017750442028046,1.8449978828430176
TrustMark P,19,40%,1,100,0.18,0.8200000000000001,0,0,0,-1,0.011736596003174782,1.7721742391586304
TrustMark P,19,40%,2,100,0.23,0.77,0,0,0,-1,-0.03373175114393234,0.8765267133712769
TrustMark P,19,40%,3,100,0.2,0.8,0,0,0,-1,0.06361602991819382,1.7332940101623535
TrustMark P,19,40%,4,100,0.17,0.83,0,0,0,-1,-0.0014190817018970847,1.9683136940002441
TrustMark P,19,30%,0,100,0.2,0.8,0,0,0,-1,0.03175341337919235,1.1579276323318481
TrustMark P,19,30%,1,100,0.25,0.75,0,0,0,-1,0.02774251252412796,1.2689265012741089
TrustMark P,19,30%,2,100,0.34,0.6599999999999999,0,0,0,-1,0.017539123073220253,0.29857638478279114
TrustMark P,19,30%,3,100,0.2,0.8,0,0,0,-1,-0.01645064353942871,1.2362830638885498
TrustMark P,19,30%,4,100,0.36,0.64,0,0,0,-1,-0.011177515611052513,0.14865519106388092
TrustMark P,20,100%,0,100,0.0,1.0,1,1,1,1,-0.732970654964447,11.007685661315918
TrustMark P,20,100%,1,100,0.0,1.0,1,1,1,1,-0.732970654964447,11.007685661315918
TrustMark P,20,100%,2,100,0.0,1.0,1,1,1,1,-0.732970654964447,11.007685661315918
TrustMark P,20,100%,3,100,0.0,1.0,1,1,1,1,-0.732970654964447,11.007685661315918
TrustMark P,20,100%,4,100,0.0,1.0,1,1,1,1,-0.732970654964447,11.007685661315918
TrustMark P,20,70%,0,100,0.0,1.0,1,1,1,1,-0.31346455216407776,9.501666069030762
TrustMark P,20,70%,1,100,0.0,1.0,1,1,1,1,-0.2489025890827179,9.637530326843262
TrustMark P,20,70%,2,100,0.0,1.0,1,1,1,1,-0.3277236223220825,9.581679344177246
TrustMark P,20,70%,3,100,0.0,1.0,1,1,1,1,-0.2963380515575409,9.82408618927002
TrustMark P,20,70%,4,100,0.0,1.0,1,1,1,1,-0.5353134870529175,9.780807495117188
TrustMark P,20,50%,0,100,0.01,0.99,1,1,1,1,-0.6354002952575684,6.2773118019104
TrustMark P,20,50%,1,100,0.0,1.0,1,1,1,1,-0.4328659474849701,6.219062328338623
TrustMark P,20,50%,2,100,0.04,0.96,1,1,1,1,-0.2033671736717224,6.010465145111084
TrustMark P,20,50%,3,100,0.07,0.9299999999999999,0,0,0,-1,-0.14416354894638062,6.019071102142334
TrustMark P,20,50%,4,100,0.04,0.96,1,1,1,1,-0.09540126472711563,5.673791408538818
TrustMark P,20,40%,0,100,0.13,0.87,0,0,0,-1,-0.5397825241088867,3.323073387145996
TrustMark P,20,40%,1,100,0.11,0.89,0,0,0,-1,-0.4801509976387024,3.8893980979919434
TrustMark P,20,40%,2,100,0.06,0.94,0,0,0,-1,0.0934082418680191,3.756862163543701
TrustMark P,20,40%,3,100,0.03,0.97,1,1,1,1,-0.2846280038356781,4.276468276977539
TrustMark P,20,40%,4,100,0.09,0.91,0,0,0,-1,-0.534218966960907,3.675811529159546
TrustMark P,20,30%,0,100,0.15,0.85,0,0,0,-1,-0.1721309870481491,2.504241466522217
TrustMark P,20,30%,1,100,0.16,0.84,0,0,0,-1,-0.18476347625255585,2.423213005065918
TrustMark P,20,30%,2,100,0.22,0.78,0,0,0,-1,-0.016759337857365608,0.6261071562767029
TrustMark P,20,30%,3,100,0.14,0.86,0,0,0,-1,-0.14097099006175995,2.2689619064331055
TrustMark P,20,30%,4,100,0.23,0.77,0,0,0,-1,0.014556572772562504,0.8178278207778931
TrustMark P,21,100%,0,100,0.0,1.0,1,1,1,1,-0.6983389258384705,8.42609977722168
TrustMark P,21,100%,1,100,0.0,1.0,1,1,1,1,-0.6983389258384705,8.42609977722168
TrustMark P,21,100%,2,100,0.0,1.0,1,1,1,1,-0.6983389258384705,8.42609977722168
TrustMark P,21,100%,3,100,0.0,1.0,1,1,1,1,-0.6983389258384705,8.42609977722168
TrustMark P,21,100%,4,100,0.0,1.0,1,1,1,1,-0.6983389258384705,8.42609977722168
TrustMark P,21,70%,0,100,0.04,0.96,1,1,1,1,-0.4726233184337616,5.265688419342041
TrustMark P,21,70%,1,100,0.06,0.94,0,0,0,-1,-0.5447505712509155,5.080543041229248
TrustMark P,21,70%,2,100,0.04,0.96,1,1,1,1,-0.43027129769325256,5.417445659637451
TrustMark P,21,70%,3,100,0.04,0.96,1,1,1,1,-0.5356345176696777,5.941826820373535
TrustMark P,21,70%,4,100,0.05,0.95,1,1,1,1,-0.6634119153022766,5.467830657958984
TrustMark P,21,50%,0,100,0.09,0.91,0,0,0,-1,-0.6701445579528809,3.2531473636627197
TrustMark P,21,50%,1,100,0.08,0.92,0,0,0,-1,-0.6341652274131775,3.5085527896881104
TrustMark P,21,50%,2,100,0.09,0.91,0,0,0,-1,-0.33944931626319885,3.221135139465332
TrustMark P,21,50%,3,100,0.15,0.85,0,0,0,-1,-0.09445135295391083,2.910139799118042
TrustMark P,21,50%,4,100,0.14,0.86,0,0,0,-1,-0.16185438632965088,3.236532211303711
TrustMark P,21,40%,0,100,0.14,0.86,0,0,0,-1,-0.359121173620224,1.9384232759475708
TrustMark P,21,40%,1,100,0.16,0.84,0,0,0,-1,-0.6743982434272766,2.622527837753296
TrustMark P,21,40%,2,100,0.16,0.84,0,0,0,-1,-0.12967005372047424,2.5244088172912598
TrustMark P,21,40%,3,100,0.15,0.85,0,0,0,-1,-0.48768070340156555,2.6042182445526123
TrustMark P,21,40%,4,100,0.19,0.81,0,0,0,-1,-0.3148239254951477,1.9595770835876465
TrustMark P,21,30%,0,100,0.22,0.78,0,0,0,-1,-0.19133947789669037,1.7141096591949463
TrustMark P,21,30%,1,100,0.25,0.75,0,0,0,-1,-0.02242833562195301,1.3777415752410889
TrustMark P,21,30%,2,100,0.29,0.71,0,0,0,-1,-0.025881944224238396,0.6020267605781555
TrustMark P,21,30%,3,100,0.19,0.81,0,0,0,-1,-0.5089093446731567,1.7684766054153442
TrustMark P,21,30%,4,100,0.32,0.6799999999999999,0,0,0,-1,0.02636214718222618,0.7157928943634033
TrustMark P,22,100%,0,100,0.0,1.0,1,1,1,1,0.19130119681358337,9.770118713378906
TrustMark P,22,100%,1,100,0.0,1.0,1,1,1,1,0.19130119681358337,9.770118713378906
TrustMark P,22,100%,2,100,0.0,1.0,1,1,1,1,0.19130119681358337,9.770118713378906
TrustMark P,22,100%,3,100,0.0,1.0,1,1,1,1,0.19130119681358337,9.770118713378906
TrustMark P,22,100%,4,100,0.0,1.0,1,1,1,1,0.19130119681358337,9.770118713378906
TrustMark P,22,70%,0,100,0.01,0.99,1,1,1,1,0.20548784732818604,6.241838455200195
TrustMark P,22,70%,1,100,0.01,0.99,1,1,1,1,0.06154046952724457,6.406247615814209
TrustMark P,22,70%,2,100,0.0,1.0,1,1,1,1,0.15697824954986572,7.114264488220215
TrustMark P,22,70%,3,100,0.0,1.0,1,1,1,1,0.14956322312355042,7.2017903327941895
TrustMark P,22,70%,4,100,0.0,1.0,1,1,1,1,0.11533723026514053,7.817103862762451
TrustMark P,22,50%,0,100,0.1,0.9,0,0,0,-1,0.06377077102661133,3.306065559387207
TrustMark P,22,50%,1,100,0.06,0.94,0,0,0,-1,0.3932287096977234,3.5279242992401123
TrustMark P,22,50%,2,100,0.04,0.96,1,1,1,1,-0.09031959623098373,3.840524673461914
TrustMark P,22,50%,3,100,0.08,0.92,0,0,0,-1,-0.07274719327688217,3.518338918685913
